PSNR_RRGB
26.98784065
27.98390579
29.53179169
29.18836403
28.60777664
28.06096077
27.42190361
26.79973984
26.45877457
25.94773483
25.40838432
24.96707535
24.72495651
24.61304665
24.67956352
24.82382011
25.04637909
25.20469666
25.30550766
25.34943008
25.43873787
25.56377029
25.81344604
26.16769981
26.68464470
27.13662148
27.71115303
28.24892807
28.91626549
29.38989258
29.57485962
29.69097900
30.04535675
30.44926071
30.50444603
30.43154144
30.42928696
30.18185806
29.87275314
29.47910500
29.28836632
28.98132324
28.57215691
28.15066528
27.75553703
27.42828369
27.23188591
27.00898361
26.91426086
26.75453949
26.58559799
26.30080986
26.06983566
25.75747490
25.53073502
25.37552261
25.28324318
25.17120361
25.16680717
25.20689011
25.30138969
25.38908005
25.52193832
25.63272667
25.81573868
25.97736549
26.21795845
26.44321251
26.65722275
27.05796432
27.34950638
27.61046982
27.77267456
27.79431343
27.65077209
27.58427048
27.75616646
27.67240715
27.65313721
27.69166946
27.94797707
28.26820374
28.23389435
27.97691536
27.83969116
27.82773590
27.80987167
27.67197609
27.71436501
27.89903641
28.08618927
28.08368301
28.05097961
28.12336159
28.33031845
28.50167847
28.58635902
28.62036896
28.73884201
28.88424301
29.15965843
29.58079910
30.13718414
29.14559555
26.84181023
25.23246765
24.22020912
23.60267639
23.17842484
22.91772842
22.85065651
22.77237701
22.65347672
22.49751854
22.46077728
22.43630981
22.40505409
22.46295738
22.65095520
22.87296104
23.07465553
23.20846558
23.29798126
23.29382896
23.23619461
23.08166313
22.92531967
22.88135910
23.03359795
23.24001312
23.31969261
23.22906113
23.03529930
22.85231018
22.85253334
22.83515549
22.85794258
23.14714622
23.29089355
23.25236893
23.35447121
23.63159370
23.96859741
24.19926453
24.35992050
24.64794540
24.91524887
24.77665901
24.37228394
23.97981644
23.80579758
23.77029800
23.71646881
23.47596169
23.30081749
23.38199806
23.42470360
23.26768875
23.27507019
23.41672134
23.52185059
23.48401642
23.38964653
23.41108513
23.50535202
23.63559914
23.64460945
23.77403450
24.00293732
24.21007156
24.21315956
24.15216827
24.08990669
24.19309235
24.43512154
24.76951790
25.20922089
25.70430756
26.24791908
26.69011307
26.48472023
25.64043999
25.71362305
25.83004189
25.19515800
25.32087135
25.75378799
25.98883820
25.98548889
25.90748978
26.06592560
26.77217865
27.15959740
27.33310318
27.27505684
26.95854378
26.42825890
25.98544121
25.99953842
26.02887726
26.00603104
25.84725571
25.76484299
25.76814461
25.80932808
25.72721863
25.63398361
25.66396904
25.88162422
25.97464561
25.86007309
25.70146751
25.65252304
25.71132469
25.74545670
25.70989609
25.67624283
25.80002785
25.94325256
25.97304535
25.89209557
25.88120270
25.98485756
26.08610916
26.08597565
26.01437759
26.06038094
26.24368286
26.29692078
26.34377289
26.29390907
26.22813988
26.25139236
26.24332809
26.23511314
26.23384285
26.34944534
26.47489548
26.54229927
26.57259941
26.63030624
26.65102386
26.64040565
26.62542152
26.62269783
26.63977051
26.59813690
26.60289001
26.58831787
26.61759377
26.61668396
26.67318535
26.73682404
26.73130226
26.68331146
26.66296196
26.61317825
26.62962341
26.63414955
26.65296173
26.69542122
26.75222015
26.77550125
26.83502388
26.89782143
26.99844360
27.11801910
27.16447830
27.16748047
27.21245003
27.22810936
27.25161552
27.30389595
27.30760956
27.37480354
27.42838860
27.44571686
27.43521118
27.42230225
27.35882187
27.27760315
27.15302658
27.12491798
27.04815865
27.01658440
27.00941277
27.09765434
27.20427513
27.27164841
27.34720993
27.42922020
27.43627739
27.42557716
27.47848701
27.48022842
27.44852448
27.45621490
27.39969635
27.44175148
27.52613068
27.56795120
27.56902504
27.49528694
27.48871994
27.46744919
27.41277695
27.30790138
27.30774879
27.33759880
27.39828491
27.45154572
27.51868439
27.61082649
27.72386360
27.73365402
27.72992897
27.75632858
27.82186699
27.91651535
27.87967873
27.75077438
27.66972733
27.75878143
27.86319733
27.87757111
27.89730263
28.01474571
27.96704102
27.83312035
27.64501762
27.52544403
27.50992966
27.44122696
27.41983795
27.45533180
27.58271027
27.59156227
27.46033096
27.29482269
27.21771431
27.14657211
27.04590225
26.90587044
26.77513504
26.65050888
26.57108116
26.51944351
26.50695801
26.54198647
26.55340385
26.53487206
26.51589203
26.56312561
26.60986328
26.65837097
26.74078178
26.91017342
27.03661156
27.27779579
27.46136856
27.63958740
27.71552086
27.81242752
27.94082260
28.10010147
28.14917564
28.20912552
28.33015633
28.44871712
28.39658546
28.37287521
28.25636101
28.18366051
28.13515472
28.12167931
28.05084610
27.99490356
27.98376846
28.04124641
28.03689575
27.99969101
27.99015045
28.04326820
28.08573532
28.03200912
27.90173340
27.82145691
27.81650352
28.04948807
28.11628151
28.11621094
28.05062294
27.82941628
27.84341431
27.89406204
27.82177734
27.72908211
27.66075897
27.70872116
27.73225403
27.60478210
27.35878372
27.51770782
27.63946342
27.53696442
27.39972305
27.37048149
27.40181160
27.46623230
27.45309830
27.42416191
27.36963081
27.37922287
27.16450119
26.85914993
26.56035423
26.42453003
26.18600655
26.04961777
25.88298798
25.84523392
25.87224007
25.84963036
25.73717308
25.56952667
25.44591904
25.43718719
25.40818787
25.47084808
25.55799866
25.68670082
25.83566284
25.98045731
26.09953308
26.17025375
26.27286530
26.47831154
26.76967239
27.13117790
27.40087891
27.62148666
27.80837822
27.96513557
28.00121117
28.11169815
28.06990814
27.93912506
27.71387291
27.65449715
27.62955093
27.59047318
27.43271065
27.17396927
27.11896706
27.30598450
27.28540230
27.29891586
27.13726234
27.13258553
27.21408081
27.29566383
27.33119202
27.25756836
27.21110153
27.28658676
27.29319382
27.26154327
27.08531570
27.08895874
27.09674644
27.17427254
27.23194504
27.28730392
27.28008652
27.37147903
27.51816559
27.63476372
27.85201836
28.26056671
28.42319298
28.58435822
28.54457855
28.28727341
28.18544769
28.27780533
28.26586723
28.20520210
28.17208481
28.20724487
27.89362907
27.31323433
26.71440315
26.45927048
26.35370445
26.01225090
25.49166489
25.31988144
25.39462090
25.75353622
26.30919266
27.03381348
28.10557365
29.64519882
30.66188812
29.88863373
29.01880455
28.22009659
27.45822525
26.95566940
26.36791039
25.73073959
25.22791862
24.87091446
24.67374611
24.67719269
24.74610329
24.89650345
25.00185013
25.03358841
25.03846931
25.07547760
25.15657425
25.28820992
25.50364494
25.82231903
26.19631577
26.61191177
27.01036072
27.53620529
28.00418663
28.47439957
29.00086975
29.82908440
30.93136787
32.01296234
32.77181244
32.89080048
32.43013763
32.12032700
32.05695724
31.85399055
31.42217255
30.99352264
30.45581818
30.03075790
29.75003052
29.48343277
29.31369972
29.29228210
29.25039673
29.17281151
28.86001396
28.53755188
28.19462013
27.85871887
27.63363838
27.49556541
27.39745903
27.41608620
27.45309448
27.61640739
27.76642227
27.94507790
28.16724777
28.45550537
28.74897003
29.08234787
29.42074966
30.08589172
31.20452881
31.96319962
31.65478706
30.66993904
29.69600296
28.89975548
28.34338760
27.95491219
27.48503876
27.24235916
27.09219360
27.08739090
27.06708908
27.04187393
27.07881165
27.20318222
27.18530655
27.13791656
27.09518051
27.06039429
26.94951248
26.90265656
26.80494118
26.81815720
26.76204300
26.68338585
26.60238647
26.55177689
26.47091293
26.38708305
26.12529945
26.00836945
25.91631317
25.84060287
25.68808746
25.63827324
25.67778587
25.84182739
25.90953064
25.84052277
25.65933990
25.40060425
25.06032753
24.98951149
25.17103577
25.25894547
25.05303383
24.86333466
24.88422203
24.86474609
24.52272606
24.43659782
24.69638634
25.39147377
25.70885468
25.40442276
25.12426376
25.04735947
24.94065475
24.98902893
25.12026215
25.23307991
25.24579811
25.29706573
25.53832626
25.54447937
25.21564484
25.02614212
25.18361092
25.21478462
25.11229324
25.16284561
25.48242760
25.79046631
25.96670914
26.09864807
26.20399284
26.17029190
25.96115303
25.83406639
25.78207397
25.75778008
25.64610481
25.49490738
25.12714195
24.69865417
24.18187332
23.77231407
23.34460068
23.04281235
22.75773239
22.54506302
22.35907745
22.30557442
22.27889252
22.27422523
22.16912270
22.00562477
21.86911392
21.77696609
21.66205406
21.49748230
21.33480072
21.07141113
20.94049263
21.06641579
20.92833710
20.74099350
20.60760117
20.58120537
20.48137856
20.31960487
20.16070557
20.16224289
20.21820259
20.20070648
20.12328720
20.09558868
20.23663521
20.31889725
20.38896561
20.47972870
20.58385468
20.79434586
20.96791840
21.05862427
21.13826370
21.24995804
21.35255814
21.42437935
21.37971878
21.30549240
21.44242859
21.70337296
21.84941292
21.95242882
22.10564423
22.35670280
22.52096367
22.51991463
22.33484650
22.41989899
22.46531677
22.42718887
22.34061241
22.32448578
22.23475456
22.27929115
22.22187233
22.00201225
21.93608856
21.99127388
22.07531738
22.23528099
22.40005302
22.55570602
22.66885757
22.87627411
22.97725487
23.14753723
23.36786461
23.66694450
23.89271927
24.03563499
24.21711349
24.50984573
24.65747643
24.62694550
24.56004715
24.65353966
24.77491379
24.95076180
24.87196922
24.85713196
25.01930428
25.13274956
25.18211746
25.37876892
25.64132500
26.10182571
26.73081398
26.89493942
26.67988586
26.94476318
27.56229591
27.98891449
28.13437462
28.09992218
28.21501541
28.31107140
28.11568832
27.79083061
27.51009369
27.58462906
27.77393150
27.76846123
27.44211197
27.31999207
27.46598434
27.58727074
27.46052933
27.40768814
27.53041458
27.40107727
27.44047356
26.96279907
26.61015511
26.40360641
26.58087540
26.88804817
26.86036682
26.55248451
26.23915863
26.26892281
26.12135124
26.00334167
25.82054329
25.77714539
25.64615250
25.55212975
25.42456818
25.27241898
25.20377731
25.18964958
25.17181778
25.28839874
25.39973831
25.61346054
25.78497314
26.09281921
26.34622383
26.53640366
26.67166710
26.82793427
27.00619507
27.21537018
27.33156967
27.43752670
27.54361725
27.85335350
28.01449966
28.12728691
28.11367035
28.14453506
28.09837151
28.10090065
28.12149811
28.15299606
28.21318054
28.34205818
28.29365158
28.21631432
28.14944839
28.36346436
28.46149826
28.54848862
28.54625511
28.82718086
29.06977081
29.30737686
29.49729729
29.62606812
29.66067123
29.41675949
29.05343819
28.85674286
28.60376740
28.55390930
28.42889595
28.48170471
28.46066475
28.54497719
28.50830078
28.60536575
28.62828064
28.74889374
28.91460228
29.18133545
29.42556190
29.64179230
29.77541351
30.07398224
30.20204163
30.24860764
30.23966026
30.45273590
30.51096725
30.51512718
30.47511673
30.67820549
30.73937607
30.67860794
30.64817047
30.81640244
30.81785202
30.80006790
30.81014252
31.13191986
31.55366898
31.84255981
31.92360306
32.10066223
32.31196594
32.30459595
32.09776306
31.96366310
31.94953918
31.97473717
31.94610405
31.82937813
31.64762878
31.64466095
31.39122772
31.03406143
30.65889549
30.33078003
30.20185471
30.10565948
29.89873886
29.76955605
29.67752266
29.70348167
29.68193436
29.74470520
29.80930519
29.82177353
29.74280167
29.72688866
29.56553459
29.55064392
29.58544731
29.62390709
29.59056091
29.60499763
29.67850113
29.80606079
29.75143051
29.73943520
29.66815948
29.65577316
29.50890350
29.44289970
29.47613525
29.59456635
29.73839569
29.99451065
30.24917984
30.45105171
30.60224915
30.78028679
30.78868675
30.86296272
30.91570282
30.90429115
30.78459549
30.72796631
30.65561485
30.61161995
30.57487679
30.72879982
30.75406837
30.69320869
30.64637375
30.66326523
30.53339767
30.43568802
30.26675415
30.57542038
30.69546890
31.00844193
31.55808640
32.14733124
32.29631042
32.12880707
31.59136963
31.09049606
30.55328178
30.21512604
29.90827751
29.83742142
29.79021835
29.80392456
29.88334846
30.09200287
30.39065170
30.77364922
31.10730743
31.49865913
31.71561050
31.86975479
31.97305870
31.90923882
31.79176521
31.83557129
31.84908867
31.83535576
31.76901627
31.67257690
31.58743858
31.58100510
31.55598068
31.59890938
31.55331421
31.61837387
31.72550011
31.72441101
31.66543961
31.80443192
31.75116348
31.77934837
31.75181961
31.88733101
32.02756500
31.98846436
31.83452797
31.64340019
31.41257095
31.11393929
30.72741318
30.65689468
30.60749054
30.65231705
30.60519981
30.62648773
30.65899849
30.70019722
30.70344543
30.67719460
30.62733459
30.69430351
30.72859001
30.73981094
30.62948036
30.61734962
30.71278000
30.77776146
30.77314758
30.71864891
30.66215515
30.79604340
30.79968452
30.69308853
30.69802475
30.78677750
30.78883171
30.76539040
30.70131493
30.73014450
30.76717758
30.82988358
30.77512550
30.69311142
30.73447800
30.80080795
30.68880463
30.64372063
30.63435555
30.54511261
30.51926804
30.60623169
30.63520241
30.74993324
30.88277626
30.97220230
31.05835152
31.04156685
30.91854477
30.88646126
30.91580200
31.00286484
31.00494003
30.96679688
30.88272095
30.73945808
30.59336090
30.45176697
30.33792305
30.21783638
30.08604240
29.97659492
29.66559219
29.26700783
28.99029160
28.73934555
28.42304420
28.12453842
27.84111977
27.62906647
27.62246132
27.56674957
27.48620605
27.41847038
27.34739685
27.35491753
27.31790352
27.25889587
27.11906815
27.03556061
26.95487213
26.85359764
26.72451782
26.63278389
26.52883530
26.47264290
26.41275406
26.37411308
26.35397339
26.44655609
26.57961273
26.67225075
26.81833649
27.06679344
27.34985161
27.60494423
27.84476089
27.98336411
28.01457977
28.06760788
27.98553085
27.70722389
27.35268021
27.14060974
26.98470688
26.88798523
26.77240753
26.67804909
26.48328972
26.36785507
26.18679428
25.93057823
